NamePublicationEnglish,WHOregionCode,ISO3countryCode,VaccineCode,Year,PerCentCoverage
United States of America (the),AMRO,USA,BCG,2017,
United States of America (the),AMRO,USA,DTP1,2017,
United States of America (the),AMRO,USA,DTP3,2017,
United States of America (the),AMRO,USA,DTP4,2017,
United States of America (the),AMRO,USA,HepB_BD,2017,
United States of America (the),AMRO,USA,HepB_BDall,2017,
United States of America (the),AMRO,USA,HepB3,2017,
United States of America (the),AMRO,USA,Hib3,2017,
United States of America (the),AMRO,USA,IPV1,2017,
United States of America (the),AMRO,USA,JapEnc,2017,
United States of America (the),AMRO,USA,MCV1,2017,
United States of America (the),AMRO,USA,MCV2,2017,
United States of America (the),AMRO,USA,MenA,2017,
United States of America (the),AMRO,USA,PAB_DTP1,2017,
United States of America (the),AMRO,USA,PCV1,2017,
United States of America (the),AMRO,USA,PCV2,2017,
United States of America (the),AMRO,USA,PCV3,2017,
United States of America (the),AMRO,USA,Pol3,2017,
United States of America (the),AMRO,USA,RCV1,2017,
United States of America (the),AMRO,USA,Rota1,2017,
United States of America (the),AMRO,USA,RotaC,2017,
United States of America (the),AMRO,USA,TT2plus,2017,
United States of America (the),AMRO,USA,VAD1,2017,
United States of America (the),AMRO,USA,YFV,2017,
Uzbekistan,EURO,UZB,BCG,2017,99.8
Uzbekistan,EURO,UZB,DTP1,2017,99.5
Uzbekistan,EURO,UZB,DTP3,2017,99.8
Uzbekistan,EURO,UZB,DTP4,2017,99.7
Uzbekistan,EURO,UZB,HepB_BD,2017,99.9
Uzbekistan,EURO,UZB,HepB_BDall,2017,
Uzbekistan,EURO,UZB,HepB3,2017,99.8
Uzbekistan,EURO,UZB,Hib3,2017,99.8
Uzbekistan,EURO,UZB,IPV1,2017,
Uzbekistan,EURO,UZB,JapEnc,2017,
Uzbekistan,EURO,UZB,MCV1,2017,99.8
Uzbekistan,EURO,UZB,MCV2,2017,99.9
Uzbekistan,EURO,UZB,MenA,2017,
Uzbekistan,EURO,UZB,PAB_DTP1,2017,100
Uzbekistan,EURO,UZB,PCV1,2017,99.5
Uzbekistan,EURO,UZB,PCV2,2017,99.5
Uzbekistan,EURO,UZB,PCV3,2017,99.9
Uzbekistan,EURO,UZB,Pol3,2017,99.9
Uzbekistan,EURO,UZB,RCV1,2017,99.8
Uzbekistan,EURO,UZB,Rota1,2017,99.8
Uzbekistan,EURO,UZB,RotaC,2017,99.9
Uzbekistan,EURO,UZB,TT2plus,2017,99.9
Uzbekistan,EURO,UZB,VAD1,2017,
Uzbekistan,EURO,UZB,YFV,2017,
Vanuatu,WPRO,VUT,BCG,2017,98.56602935
Vanuatu,WPRO,VUT,DTP1,2017,103.7725097
Vanuatu,WPRO,VUT,DTP3,2017,93.00205152
Vanuatu,WPRO,VUT,DTP4,2017,0
Vanuatu,WPRO,VUT,HepB_BD,2017,76.47843486
Vanuatu,WPRO,VUT,HepB_BDall,2017,91.14050689
Vanuatu,WPRO,VUT,HepB3,2017,93.00205152
Vanuatu,WPRO,VUT,Hib3,2017,93.00205152
Vanuatu,WPRO,VUT,IPV1,2017,89.5372692
Vanuatu,WPRO,VUT,JapEnc,2017,
Vanuatu,WPRO,VUT,MCV1,2017,88.04729572
Vanuatu,WPRO,VUT,MCV2,2017,
Vanuatu,WPRO,VUT,MenA,2017,
Vanuatu,WPRO,VUT,PAB_DTP1,2017,
Vanuatu,WPRO,VUT,PCV1,2017,
Vanuatu,WPRO,VUT,PCV2,2017,
Vanuatu,WPRO,VUT,PCV3,2017,
Vanuatu,WPRO,VUT,Pol3,2017,91.97629359
Vanuatu,WPRO,VUT,RCV1,2017,88.04729572
Vanuatu,WPRO,VUT,Rota1,2017,
Vanuatu,WPRO,VUT,RotaC,2017,
Vanuatu,WPRO,VUT,TT2plus,2017,40.4822335
Vanuatu,WPRO,VUT,VAD1,2017,
Vanuatu,WPRO,VUT,YFV,2017,
Venezuela (Bolivarian Republic of),AMRO,VEN,BCG,2017,105
Venezuela (Bolivarian Republic of),AMRO,VEN,DTP1,2017,95
Venezuela (Bolivarian Republic of),AMRO,VEN,DTP3,2017,66
Venezuela (Bolivarian Republic of),AMRO,VEN,DTP4,2017,38
Venezuela (Bolivarian Republic of),AMRO,VEN,HepB_BD,2017,74
Venezuela (Bolivarian Republic of),AMRO,VEN,HepB_BDall,2017,75
Venezuela (Bolivarian Republic of),AMRO,VEN,HepB3,2017,66
Venezuela (Bolivarian Republic of),AMRO,VEN,Hib3,2017,66
Venezuela (Bolivarian Republic of),AMRO,VEN,IPV1,2017,70
Venezuela (Bolivarian Republic of),AMRO,VEN,JapEnc,2017,
Venezuela (Bolivarian Republic of),AMRO,VEN,MCV1,2017,96
Venezuela (Bolivarian Republic of),AMRO,VEN,MCV2,2017,59
Venezuela (Bolivarian Republic of),AMRO,VEN,MenA,2017,
Venezuela (Bolivarian Republic of),AMRO,VEN,PAB_DTP1,2017,
Venezuela (Bolivarian Republic of),AMRO,VEN,PCV1,2017,0.22
Venezuela (Bolivarian Republic of),AMRO,VEN,PCV2,2017,0.11
Venezuela (Bolivarian Republic of),AMRO,VEN,PCV3,2017,0.11
Venezuela (Bolivarian Republic of),AMRO,VEN,Pol3,2017,79
Venezuela (Bolivarian Republic of),AMRO,VEN,RCV1,2017,96
Venezuela (Bolivarian Republic of),AMRO,VEN,Rota1,2017,21
Venezuela (Bolivarian Republic of),AMRO,VEN,RotaC,2017,18
Venezuela (Bolivarian Republic of),AMRO,VEN,TT2plus,2017,43
Venezuela (Bolivarian Republic of),AMRO,VEN,VAD1,2017,
Venezuela (Bolivarian Republic of),AMRO,VEN,YFV,2017,83
Viet Nam,WPRO,VNM,BCG,2017,97.19474313
Viet Nam,WPRO,VNM,DTP1,2017,97.73594118
Viet Nam,WPRO,VNM,DTP3,2017,94.42253514
Viet Nam,WPRO,VNM,DTP4,2017,91.66650347
Viet Nam,WPRO,VNM,HepB_BD,2017,76.60480546
Viet Nam,WPRO,VNM,HepB_BDall,2017,81.14156021
Viet Nam,WPRO,VNM,HepB3,2017,94.42253514
Viet Nam,WPRO,VNM,Hib3,2017,94.42253514
Viet Nam,WPRO,VNM,IPV1,2017,
Viet Nam,WPRO,VNM,JapEnc,2017,94.29135441
Viet Nam,WPRO,VNM,MCV1,2017,97.38769826
Viet Nam,WPRO,VNM,MCV2,2017,92.69538735
Viet Nam,WPRO,VNM,MenA,2017,
Viet Nam,WPRO,VNM,PAB_DTP1,2017,92
Viet Nam,WPRO,VNM,PCV1,2017,
Viet Nam,WPRO,VNM,PCV2,2017,
Viet Nam,WPRO,VNM,PCV3,2017,
Viet Nam,WPRO,VNM,Pol3,2017,94.21518485
Viet Nam,WPRO,VNM,RCV1,2017,92.69538735
Viet Nam,WPRO,VNM,Rota1,2017,
Viet Nam,WPRO,VNM,RotaC,2017,
Viet Nam,WPRO,VNM,TT2plus,2017,90.43175703
Viet Nam,WPRO,VNM,VAD1,2017,
Viet Nam,WPRO,VNM,YFV,2017,
Yemen,EMRO,YEM,BCG,2017,66.03480579
Yemen,EMRO,YEM,DTP1,2017,88
Yemen,EMRO,YEM,DTP3,2017,83
Yemen,EMRO,YEM,DTP4,2017,
Yemen,EMRO,YEM,HepB_BD,2017,
Yemen,EMRO,YEM,HepB_BDall,2017,
Yemen,EMRO,YEM,HepB3,2017,83
Yemen,EMRO,YEM,Hib3,2017,83
Yemen,EMRO,YEM,IPV1,2017,76
Yemen,EMRO,YEM,JapEnc,2017,
Yemen,EMRO,YEM,MCV1,2017,73
Yemen,EMRO,YEM,MCV2,2017,54
Yemen,EMRO,YEM,MenA,2017,
Yemen,EMRO,YEM,PAB_DTP1,2017,
Yemen,EMRO,YEM,PCV1,2017,88
Yemen,EMRO,YEM,PCV2,2017,86
Yemen,EMRO,YEM,PCV3,2017,83
Yemen,EMRO,YEM,Pol3,2017,83
Yemen,EMRO,YEM,RCV1,2017,73
Yemen,EMRO,YEM,Rota1,2017,86
Yemen,EMRO,YEM,RotaC,2017,83
Yemen,EMRO,YEM,TT2plus,2017,21
Yemen,EMRO,YEM,VAD1,2017,44
Yemen,EMRO,YEM,YFV,2017,
Serbia,EURO,SRB,BCG,2017,97.4
Serbia,EURO,SRB,DTP1,2017,
Serbia,EURO,SRB,DTP3,2017,95.1
Serbia,EURO,SRB,DTP4,2017,86.8
Serbia,EURO,SRB,HepB_BD,2017,
Serbia,EURO,SRB,HepB_BDall,2017,
Serbia,EURO,SRB,HepB3,2017,92.4
Serbia,EURO,SRB,Hib3,2017,95.2
Serbia,EURO,SRB,IPV1,2017,
Serbia,EURO,SRB,JapEnc,2017,
Serbia,EURO,SRB,MCV1,2017,85.2
Serbia,EURO,SRB,MCV2,2017,91.6
Serbia,EURO,SRB,MenA,2017,
Serbia,EURO,SRB,PAB_DTP1,2017,
Serbia,EURO,SRB,PCV1,2017,
Serbia,EURO,SRB,PCV2,2017,
Serbia,EURO,SRB,PCV3,2017,
Serbia,EURO,SRB,Pol3,2017,95.2
Serbia,EURO,SRB,RCV1,2017,85.2
Serbia,EURO,SRB,Rota1,2017,
Serbia,EURO,SRB,RotaC,2017,
Serbia,EURO,SRB,TT2plus,2017,
Serbia,EURO,SRB,VAD1,2017,
Serbia,EURO,SRB,YFV,2017,
Zambia,AFRO,ZMB,BCG,2017,99.37000433
Zambia,AFRO,ZMB,DTP1,2017,95.49421848
Zambia,AFRO,ZMB,DTP3,2017,94.3990393
Zambia,AFRO,ZMB,DTP4,2017,
Zambia,AFRO,ZMB,HepB_BD,2017,95.49421848
Zambia,AFRO,ZMB,HepB_BDall,2017,95.49421848
Zambia,AFRO,ZMB,HepB3,2017,94.3990393
Zambia,AFRO,ZMB,Hib3,2017,94
Zambia,AFRO,ZMB,IPV1,2017,
Zambia,AFRO,ZMB,JapEnc,2017,
Zambia,AFRO,ZMB,MCV1,2017,96.44387076
Zambia,AFRO,ZMB,MCV2,2017,63.84497806
Zambia,AFRO,ZMB,MenA,2017,
Zambia,AFRO,ZMB,PAB_DTP1,2017,
Zambia,AFRO,ZMB,PCV1,2017,99.97394051
Zambia,AFRO,ZMB,PCV2,2017,97.70036468
Zambia,AFRO,ZMB,PCV3,2017,94.06087557
Zambia,AFRO,ZMB,Pol3,2017,92.10047075
Zambia,AFRO,ZMB,RCV1,2017,96
Zambia,AFRO,ZMB,Rota1,2017,98.68529133
Zambia,AFRO,ZMB,RotaC,2017,96.36386357
Zambia,AFRO,ZMB,TT2plus,2017,80.52731628
Zambia,AFRO,ZMB,VAD1,2017,87.84195476
Zambia,AFRO,ZMB,YFV,2017,
Zimbabwe,AFRO,ZWE,BCG,2017,89.96231413
Zimbabwe,AFRO,ZWE,DTP1,2017,93
Zimbabwe,AFRO,ZWE,DTP3,2017,88
Zimbabwe,AFRO,ZWE,DTP4,2017,76
Zimbabwe,AFRO,ZWE,HepB_BD,2017,
Zimbabwe,AFRO,ZWE,HepB_BDall,2017,
Zimbabwe,AFRO,ZWE,HepB3,2017,88
Zimbabwe,AFRO,ZWE,Hib3,2017,88
Zimbabwe,AFRO,ZWE,IPV1,2017,
Zimbabwe,AFRO,ZWE,JapEnc,2017,
Zimbabwe,AFRO,ZWE,MCV1,2017,89
Zimbabwe,AFRO,ZWE,MCV2,2017,77
Zimbabwe,AFRO,ZWE,MenA,2017,
Zimbabwe,AFRO,ZWE,PAB_DTP1,2017,87
Zimbabwe,AFRO,ZWE,PCV1,2017,93
Zimbabwe,AFRO,ZWE,PCV2,2017,89
Zimbabwe,AFRO,ZWE,PCV3,2017,88
Zimbabwe,AFRO,ZWE,Pol3,2017,88
Zimbabwe,AFRO,ZWE,RCV1,2017,89
Zimbabwe,AFRO,ZWE,Rota1,2017,93
Zimbabwe,AFRO,ZWE,RotaC,2017,88
Zimbabwe,AFRO,ZWE,TT2plus,2017,65
Zimbabwe,AFRO,ZWE,VAD1,2017,60
Zimbabwe,AFRO,ZWE,YFV,2017,
